"","Date","WeekDay","Hour","PatientVolume"
"28791","4/14/2012","Sat",14,65
"28792","4/14/2012","Sat",15,68
"28793","4/14/2012","Sat",16,57
"28794","4/14/2012","Sat",17,59
"28795","4/14/2012","Sat",18,63
"28796","4/14/2012","Sat",19,60
"28797","4/14/2012","Sat",20,59
"28798","4/14/2012","Sat",21,52
"28799","4/14/2012","Sat",22,52
"28800","4/14/2012","Sat",23,51
"28801","4/15/2012","Sun",0,61
"28802","4/15/2012","Sun",1,60
"28803","4/15/2012","Sun",2,68
"28804","4/15/2012","Sun",3,63
"28805","4/15/2012","Sun",4,63
"28806","4/15/2012","Sun",5,64
"28807","4/15/2012","Sun",6,66
"28808","4/15/2012","Sun",7,66
"28809","4/15/2012","Sun",8,64
"28810","4/15/2012","Sun",9,68
"28811","4/15/2012","Sun",10,70
"28812","4/15/2012","Sun",11,70
"28813","4/15/2012","Sun",12,65
"28814","4/15/2012","Sun",13,58
"28815","4/15/2012","Sun",14,63
"28816","4/15/2012","Sun",15,64
"28817","4/15/2012","Sun",16,57
"28818","4/15/2012","Sun",17,57
"28819","4/15/2012","Sun",18,58
"28820","4/15/2012","Sun",19,52
"28821","4/15/2012","Sun",20,52
"28822","4/15/2012","Sun",21,53
"28823","4/15/2012","Sun",22,51
"28824","4/15/2012","Sun",23,48
"28825","4/16/2012","Mon",0,62
"28826","4/16/2012","Mon",1,67
"28827","4/16/2012","Mon",2,69
"28828","4/16/2012","Mon",3,68
"28829","4/16/2012","Mon",4,73
"28830","4/16/2012","Mon",5,72
"28831","4/16/2012","Mon",6,75
"28832","4/16/2012","Mon",7,82
"28833","4/16/2012","Mon",8,82
"28834","4/16/2012","Mon",9,84
"28835","4/16/2012","Mon",10,87
"28836","4/16/2012","Mon",11,88
"28837","4/16/2012","Mon",12,79
"28838","4/16/2012","Mon",13,79
"28839","4/16/2012","Mon",14,75
"28840","4/16/2012","Mon",15,80
"28841","4/16/2012","Mon",16,72
"28842","4/16/2012","Mon",17,70
"28843","4/16/2012","Mon",18,80
"28844","4/16/2012","Mon",19,77
"28845","4/16/2012","Mon",20,75
"28846","4/16/2012","Mon",21,72
"28847","4/16/2012","Mon",22,70
"28848","4/16/2012","Mon",23,70
"28849","4/17/2012","Tue",0,70
"28850","4/17/2012","Tue",1,71
"28851","4/17/2012","Tue",2,75
"28852","4/17/2012","Tue",3,77
"28853","4/17/2012","Tue",4,77
"28854","4/17/2012","Tue",5,80
"28855","4/17/2012","Tue",6,86
"28856","4/17/2012","Tue",7,90
"28857","4/17/2012","Tue",8,84
"28858","4/17/2012","Tue",9,81
"28859","4/17/2012","Tue",10,81
"28860","4/17/2012","Tue",11,87
"28861","4/17/2012","Tue",12,84
"28862","4/17/2012","Tue",13,84
"28863","4/17/2012","Tue",14,81
"28864","4/17/2012","Tue",15,83
"28865","4/17/2012","Tue",16,79
"28866","4/17/2012","Tue",17,75
"28867","4/17/2012","Tue",18,81
"28868","4/17/2012","Tue",19,80
"28869","4/17/2012","Tue",20,84
"28870","4/17/2012","Tue",21,80
"28871","4/17/2012","Tue",22,77
"28872","4/17/2012","Tue",23,69
"28873","4/18/2012","Wed",0,64
"28874","4/18/2012","Wed",1,60
"28875","4/18/2012","Wed",2,65
"28876","4/18/2012","Wed",3,68
"28877","4/18/2012","Wed",4,66
"28878","4/18/2012","Wed",5,65
"28879","4/18/2012","Wed",6,76
"28880","4/18/2012","Wed",7,77
"28881","4/18/2012","Wed",8,78
"28882","4/18/2012","Wed",9,81
"28883","4/18/2012","Wed",10,84
"28884","4/18/2012","Wed",11,92
"28885","4/18/2012","Wed",12,87
"28886","4/18/2012","Wed",13,83
"28887","4/18/2012","Wed",14,78
"28888","4/18/2012","Wed",15,74
"28889","4/18/2012","Wed",16,66
"28890","4/18/2012","Wed",17,67
"28891","4/18/2012","Wed",18,74
"28892","4/18/2012","Wed",19,71
"28893","4/18/2012","Wed",20,63
"28894","4/18/2012","Wed",21,59
"28895","4/18/2012","Wed",22,58
"28896","4/18/2012","Wed",23,59
"28897","4/19/2012","Thu",0,52
"28898","4/19/2012","Thu",1,57
"28899","4/19/2012","Thu",2,62
"28900","4/19/2012","Thu",3,56
"28901","4/19/2012","Thu",4,55
"28902","4/19/2012","Thu",5,62
"28903","4/19/2012","Thu",6,63
"28904","4/19/2012","Thu",7,73
"28905","4/19/2012","Thu",8,74
"28906","4/19/2012","Thu",9,79
"28907","4/19/2012","Thu",10,81
"28908","4/19/2012","Thu",11,80
"28909","4/19/2012","Thu",12,73
"28910","4/19/2012","Thu",13,66
"28911","4/19/2012","Thu",14,61
"28912","4/19/2012","Thu",15,61
"28913","4/19/2012","Thu",16,61
"28914","4/19/2012","Thu",17,62
"28915","4/19/2012","Thu",18,68
"28916","4/19/2012","Thu",19,61
"28917","4/19/2012","Thu",20,66
"28918","4/19/2012","Thu",21,61
"28919","4/19/2012","Thu",22,57
"28920","4/19/2012","Thu",23,58
"28921","4/20/2012","Fri",0,56
"28922","4/20/2012","Fri",1,54
"28923","4/20/2012","Fri",2,55
"28924","4/20/2012","Fri",3,58
"28925","4/20/2012","Fri",4,59
"28926","4/20/2012","Fri",5,64
"28927","4/20/2012","Fri",6,68
"28928","4/20/2012","Fri",7,79
"28929","4/20/2012","Fri",8,75
"28930","4/20/2012","Fri",9,76
"28931","4/20/2012","Fri",10,77
"28932","4/20/2012","Fri",11,74
"28933","4/20/2012","Fri",12,71
"28934","4/20/2012","Fri",13,65
"28935","4/20/2012","Fri",14,62
"28936","4/20/2012","Fri",15,71
"28937","4/20/2012","Fri",16,67
"28938","4/20/2012","Fri",17,67
"28939","4/20/2012","Fri",18,67
"28940","4/20/2012","Fri",19,68
"28941","4/20/2012","Fri",20,61
"28942","4/20/2012","Fri",21,64
"28943","4/20/2012","Fri",22,53
"28944","4/20/2012","Fri",23,50
"28945","4/21/2012","Sat",0,47
"28946","4/21/2012","Sat",1,44
"28947","4/21/2012","Sat",2,45
"28948","4/21/2012","Sat",3,49
"28949","4/21/2012","Sat",4,52
"28950","4/21/2012","Sat",5,54
"28951","4/21/2012","Sat",6,57
"28952","4/21/2012","Sat",7,61
"28953","4/21/2012","Sat",8,58
"28954","4/21/2012","Sat",9,68
"28955","4/21/2012","Sat",10,73
"28956","4/21/2012","Sat",11,74
"28957","4/21/2012","Sat",12,66
"28958","4/21/2012","Sat",13,61
"28959","4/21/2012","Sat",14,61
"28960","4/21/2012","Sat",15,65
"28961","4/21/2012","Sat",16,62
"28962","4/21/2012","Sat",17,64
"28963","4/21/2012","Sat",18,64
"28964","4/21/2012","Sat",19,65
"28965","4/21/2012","Sat",20,63
"28966","4/21/2012","Sat",21,61
"28967","4/21/2012","Sat",22,56
"28968","4/21/2012","Sat",23,50
"28969","4/22/2012","Sun",0,58
"28970","4/22/2012","Sun",1,63
"28971","4/22/2012","Sun",2,62
"28972","4/22/2012","Sun",3,57
"28973","4/22/2012","Sun",4,55
"28974","4/22/2012","Sun",5,63
"28975","4/22/2012","Sun",6,63
"28976","4/22/2012","Sun",7,60
"28977","4/22/2012","Sun",8,65
"28978","4/22/2012","Sun",9,70
"28979","4/22/2012","Sun",10,80
"28980","4/22/2012","Sun",11,81
"28981","4/22/2012","Sun",12,77
"28982","4/22/2012","Sun",13,71
"28983","4/22/2012","Sun",14,71
"28984","4/22/2012","Sun",15,77
"28985","4/22/2012","Sun",16,71
"28986","4/22/2012","Sun",17,70
"28987","4/22/2012","Sun",18,69
"28988","4/22/2012","Sun",19,67
"28989","4/22/2012","Sun",20,68
"28990","4/22/2012","Sun",21,69
"28991","4/22/2012","Sun",22,56
"28992","4/22/2012","Sun",23,59
"28993","4/23/2012","Mon",0,73
"28994","4/23/2012","Mon",1,75
"28995","4/23/2012","Mon",2,74
"28996","4/23/2012","Mon",3,79
"28997","4/23/2012","Mon",4,75
"28998","4/23/2012","Mon",5,76
"28999","4/23/2012","Mon",6,75
"29000","4/23/2012","Mon",7,80
"29001","4/23/2012","Mon",8,82
"29002","4/23/2012","Mon",9,81
"29003","4/23/2012","Mon",10,88
"29004","4/23/2012","Mon",11,87
"29005","4/23/2012","Mon",12,84
"29006","4/23/2012","Mon",13,74
"29007","4/23/2012","Mon",14,78
"29008","4/23/2012","Mon",15,78
"29009","4/23/2012","Mon",16,73
"29010","4/23/2012","Mon",17,67
"29011","4/23/2012","Mon",18,79
"29012","4/23/2012","Mon",19,79
"29013","4/23/2012","Mon",20,68
"29014","4/23/2012","Mon",21,66
"29015","4/23/2012","Mon",22,66
"29016","4/23/2012","Mon",23,68
"29017","4/24/2012","Tue",0,65
"29018","4/24/2012","Tue",1,65
"29019","4/24/2012","Tue",2,65
"29020","4/24/2012","Tue",3,71
"29021","4/24/2012","Tue",4,72
"29022","4/24/2012","Tue",5,72
"29023","4/24/2012","Tue",6,76
"29024","4/24/2012","Tue",7,78
"29025","4/24/2012","Tue",8,76
"29026","4/24/2012","Tue",9,75
"29027","4/24/2012","Tue",10,80
"29028","4/24/2012","Tue",11,80
"29029","4/24/2012","Tue",12,79
"29030","4/24/2012","Tue",13,81
"29031","4/24/2012","Tue",14,80
"29032","4/24/2012","Tue",15,80
"29033","4/24/2012","Tue",16,81
"29034","4/24/2012","Tue",17,85
"29035","4/24/2012","Tue",18,84
"29036","4/24/2012","Tue",19,86
"29037","4/24/2012","Tue",20,82
"29038","4/24/2012","Tue",21,79
"29039","4/24/2012","Tue",22,69
"29040","4/24/2012","Tue",23,71
"29041","4/25/2012","Wed",0,67
"29042","4/25/2012","Wed",1,71
"29043","4/25/2012","Wed",2,67
"29044","4/25/2012","Wed",3,67
"29045","4/25/2012","Wed",4,62
"29046","4/25/2012","Wed",5,58
"29047","4/25/2012","Wed",6,60
"29048","4/25/2012","Wed",7,67
"29049","4/25/2012","Wed",8,68
"29050","4/25/2012","Wed",9,74
"29051","4/25/2012","Wed",10,79
"29052","4/25/2012","Wed",11,82
"29053","4/25/2012","Wed",12,76
"29054","4/25/2012","Wed",13,65
"29055","4/25/2012","Wed",14,63
"29056","4/25/2012","Wed",15,69
"29057","4/25/2012","Wed",16,64
"29058","4/25/2012","Wed",17,67
"29059","4/25/2012","Wed",18,79
"29060","4/25/2012","Wed",19,73
"29061","4/25/2012","Wed",20,68
"29062","4/25/2012","Wed",21,65
"29063","4/25/2012","Wed",22,60
"29064","4/25/2012","Wed",23,59
"29065","4/26/2012","Thu",0,60
"29066","4/26/2012","Thu",1,55
"29067","4/26/2012","Thu",2,52
"29068","4/26/2012","Thu",3,58
"29069","4/26/2012","Thu",4,58
"29070","4/26/2012","Thu",5,64
"29071","4/26/2012","Thu",6,64
"29072","4/26/2012","Thu",7,64
"29073","4/26/2012","Thu",8,68
"29074","4/26/2012","Thu",9,68
"29075","4/26/2012","Thu",10,76
"29076","4/26/2012","Thu",11,84
"29077","4/26/2012","Thu",12,78
"29078","4/26/2012","Thu",13,73
"29079","4/26/2012","Thu",14,72
"29080","4/26/2012","Thu",15,68
"29081","4/26/2012","Thu",16,63
"29082","4/26/2012","Thu",17,65
"29083","4/26/2012","Thu",18,66
"29084","4/26/2012","Thu",19,72
"29085","4/26/2012","Thu",20,68
"29086","4/26/2012","Thu",21,65
"29087","4/26/2012","Thu",22,59
"29088","4/26/2012","Thu",23,59
"29089","4/27/2012","Fri",0,52
"29090","4/27/2012","Fri",1,57
"29091","4/27/2012","Fri",2,58
"29092","4/27/2012","Fri",3,60
"29093","4/27/2012","Fri",4,62
"29094","4/27/2012","Fri",5,69
"29095","4/27/2012","Fri",6,74
"29096","4/27/2012","Fri",7,78
"29097","4/27/2012","Fri",8,76
"29098","4/27/2012","Fri",9,83
"29099","4/27/2012","Fri",10,82
"29100","4/27/2012","Fri",11,82
"29101","4/27/2012","Fri",12,80
"29102","4/27/2012","Fri",13,73
"29103","4/27/2012","Fri",14,70
"29104","4/27/2012","Fri",15,72
"29105","4/27/2012","Fri",16,65
"29106","4/27/2012","Fri",17,63
"29107","4/27/2012","Fri",18,70
"29108","4/27/2012","Fri",19,69
"29109","4/27/2012","Fri",20,60
"29110","4/27/2012","Fri",21,59
"29111","4/27/2012","Fri",22,50
"29112","4/27/2012","Fri",23,53
"29113","4/28/2012","Sat",0,46
"29114","4/28/2012","Sat",1,51
"29115","4/28/2012","Sat",2,49
"29116","4/28/2012","Sat",3,46
"29117","4/28/2012","Sat",4,50
"29118","4/28/2012","Sat",5,50
"29119","4/28/2012","Sat",6,55
"29120","4/28/2012","Sat",7,56
"29121","4/28/2012","Sat",8,55
"29122","4/28/2012","Sat",9,64
"29123","4/28/2012","Sat",10,73
"29124","4/28/2012","Sat",11,68
"29125","4/28/2012","Sat",12,62
"29126","4/28/2012","Sat",13,50
"29127","4/28/2012","Sat",14,53
"29128","4/28/2012","Sat",15,51
"29129","4/28/2012","Sat",16,46
"29130","4/28/2012","Sat",17,48
"29131","4/28/2012","Sat",18,50
"29132","4/28/2012","Sat",19,57
"29133","4/28/2012","Sat",20,46
"29134","4/28/2012","Sat",21,44
"29135","4/28/2012","Sat",22,35
"29136","4/28/2012","Sat",23,38
"29137","4/29/2012","Sun",0,41
"29138","4/29/2012","Sun",1,44
"29139","4/29/2012","Sun",2,46
"29140","4/29/2012","Sun",3,48
"29141","4/29/2012","Sun",4,53
"29142","4/29/2012","Sun",5,55
"29143","4/29/2012","Sun",6,63
"29144","4/29/2012","Sun",7,62
"29145","4/29/2012","Sun",8,64
"29146","4/29/2012","Sun",9,65
"29147","4/29/2012","Sun",10,71
"29148","4/29/2012","Sun",11,77
"29149","4/29/2012","Sun",12,71
"29150","4/29/2012","Sun",13,66
"29151","4/29/2012","Sun",14,59
"29152","4/29/2012","Sun",15,60
"29153","4/29/2012","Sun",16,57
"29154","4/29/2012","Sun",17,64
"29155","4/29/2012","Sun",18,71
"29156","4/29/2012","Sun",19,71
"29157","4/29/2012","Sun",20,67
"29158","4/29/2012","Sun",21,65
"29159","4/29/2012","Sun",22,58
"29160","4/29/2012","Sun",23,56
"29161","4/30/2012","Mon",0,57
"29162","4/30/2012","Mon",1,63
"29163","4/30/2012","Mon",2,67
"29164","4/30/2012","Mon",3,72
"29165","4/30/2012","Mon",4,72
"29166","4/30/2012","Mon",5,76
"29167","4/30/2012","Mon",6,83
"29168","4/30/2012","Mon",7,85
"29169","4/30/2012","Mon",8,85
"29170","4/30/2012","Mon",9,88
"29171","4/30/2012","Mon",10,90
"29172","4/30/2012","Mon",11,88
"29173","4/30/2012","Mon",12,85
"29174","4/30/2012","Mon",13,80
"29175","4/30/2012","Mon",14,75
"29176","4/30/2012","Mon",15,77
"29177","4/30/2012","Mon",16,75
"29178","4/30/2012","Mon",17,74
"29179","4/30/2012","Mon",18,76
"29180","4/30/2012","Mon",19,74
"29181","4/30/2012","Mon",20,71
"29182","4/30/2012","Mon",21,62
"29183","4/30/2012","Mon",22,65
"29184","4/30/2012","Mon",23,62
"29185","5/1/2012","Tue",0,64
"29186","5/1/2012","Tue",1,63
"29187","5/1/2012","Tue",2,72
"29188","5/1/2012","Tue",3,70
"29189","5/1/2012","Tue",4,66
"29190","5/1/2012","Tue",5,69
"29191","5/1/2012","Tue",6,70
"29192","5/1/2012","Tue",7,80
"29193","5/1/2012","Tue",8,75
"29194","5/1/2012","Tue",9,77
"29195","5/1/2012","Tue",10,84
"29196","5/1/2012","Tue",11,94
"29197","5/1/2012","Tue",12,84
"29198","5/1/2012","Tue",13,86
"29199","5/1/2012","Tue",14,80
"29200","5/1/2012","Tue",15,87
"29201","5/1/2012","Tue",16,86
"29202","5/1/2012","Tue",17,84
"29203","5/1/2012","Tue",18,85
"29204","5/1/2012","Tue",19,79
"29205","5/1/2012","Tue",20,77
"29206","5/1/2012","Tue",21,75
"29207","5/1/2012","Tue",22,69
"29208","5/1/2012","Tue",23,68
"29209","5/2/2012","Wed",0,57
"29210","5/2/2012","Wed",1,58
"29211","5/2/2012","Wed",2,60
"29212","5/2/2012","Wed",3,60
"29213","5/2/2012","Wed",4,60
"29214","5/2/2012","Wed",5,60
"29215","5/2/2012","Wed",6,66
"29216","5/2/2012","Wed",7,70
"29217","5/2/2012","Wed",8,71
"29218","5/2/2012","Wed",9,65
"29219","5/2/2012","Wed",10,68
"29220","5/2/2012","Wed",11,74
"29221","5/2/2012","Wed",12,68
"29222","5/2/2012","Wed",13,65
"29223","5/2/2012","Wed",14,60
"29224","5/2/2012","Wed",15,57
"29225","5/2/2012","Wed",16,61
"29226","5/2/2012","Wed",17,64
"29227","5/2/2012","Wed",18,73
"29228","5/2/2012","Wed",19,73
"29229","5/2/2012","Wed",20,72
"29230","5/2/2012","Wed",21,70
"29231","5/2/2012","Wed",22,61
"29232","5/2/2012","Wed",23,64
"29233","5/3/2012","Thu",0,55
"29234","5/3/2012","Thu",1,59
"29235","5/3/2012","Thu",2,56
"29236","5/3/2012","Thu",3,55
"29237","5/3/2012","Thu",4,57
"29238","5/3/2012","Thu",5,56
"29239","5/3/2012","Thu",6,61
"29240","5/3/2012","Thu",7,66
"29241","5/3/2012","Thu",8,64
"29242","5/3/2012","Thu",9,68
"29243","5/3/2012","Thu",10,80
"29244","5/3/2012","Thu",11,78
"29245","5/3/2012","Thu",12,76
"29246","5/3/2012","Thu",13,73
"29247","5/3/2012","Thu",14,75
"29248","5/3/2012","Thu",15,72
"29249","5/3/2012","Thu",16,70
"29250","5/3/2012","Thu",17,75
"29251","5/3/2012","Thu",18,75
"29252","5/3/2012","Thu",19,72
"29253","5/3/2012","Thu",20,64
"29254","5/3/2012","Thu",21,58
"29255","5/3/2012","Thu",22,60
"29256","5/3/2012","Thu",23,59
"29257","5/4/2012","Fri",0,58
"29258","5/4/2012","Fri",1,58
"29259","5/4/2012","Fri",2,59
"29260","5/4/2012","Fri",3,62
"29261","5/4/2012","Fri",4,64
"29262","5/4/2012","Fri",5,67
"29263","5/4/2012","Fri",6,66
"29264","5/4/2012","Fri",7,68
"29265","5/4/2012","Fri",8,74
"29266","5/4/2012","Fri",9,77
"29267","5/4/2012","Fri",10,80
"29268","5/4/2012","Fri",11,87
"29269","5/4/2012","Fri",12,80
"29270","5/4/2012","Fri",13,72
"29271","5/4/2012","Fri",14,73
"29272","5/4/2012","Fri",15,79
"29273","5/4/2012","Fri",16,69
"29274","5/4/2012","Fri",17,64
"29275","5/4/2012","Fri",18,72
"29276","5/4/2012","Fri",19,65
"29277","5/4/2012","Fri",20,67
"29278","5/4/2012","Fri",21,60
"29279","5/4/2012","Fri",22,53
"29280","5/4/2012","Fri",23,54
"29281","5/5/2012","Sat",0,43
"29282","5/5/2012","Sat",1,40
"29283","5/5/2012","Sat",2,42
"29284","5/5/2012","Sat",3,40
"29285","5/5/2012","Sat",4,41
"29286","5/5/2012","Sat",5,51
"29287","5/5/2012","Sat",6,58
"29288","5/5/2012","Sat",7,64
"29289","5/5/2012","Sat",8,61
"29290","5/5/2012","Sat",9,60
"29291","5/5/2012","Sat",10,70
"29292","5/5/2012","Sat",11,71
"29293","5/5/2012","Sat",12,65
"29294","5/5/2012","Sat",13,59
"29295","5/5/2012","Sat",14,58
"29296","5/5/2012","Sat",15,60
"29297","5/5/2012","Sat",16,54
"29298","5/5/2012","Sat",17,59
"29299","5/5/2012","Sat",18,56
"29300","5/5/2012","Sat",19,60
"29301","5/5/2012","Sat",20,60
"29302","5/5/2012","Sat",21,52
"29303","5/5/2012","Sat",22,53
"29304","5/5/2012","Sat",23,51
"29305","5/6/2012","Sun",0,54
"29306","5/6/2012","Sun",1,58
"29307","5/6/2012","Sun",2,55
"29308","5/6/2012","Sun",3,51
"29309","5/6/2012","Sun",4,49
"29310","5/6/2012","Sun",5,58
"29311","5/6/2012","Sun",6,62
"29312","5/6/2012","Sun",7,65
"29313","5/6/2012","Sun",8,72
"29314","5/6/2012","Sun",9,71
"29315","5/6/2012","Sun",10,70
"29316","5/6/2012","Sun",11,79
"29317","5/6/2012","Sun",12,73
"29318","5/6/2012","Sun",13,74
"29319","5/6/2012","Sun",14,73
"29320","5/6/2012","Sun",15,70
"29321","5/6/2012","Sun",16,67
"29322","5/6/2012","Sun",17,61
"29323","5/6/2012","Sun",18,65
"29324","5/6/2012","Sun",19,56
"29325","5/6/2012","Sun",20,54
"29326","5/6/2012","Sun",21,57
"29327","5/6/2012","Sun",22,60
"29328","5/6/2012","Sun",23,59
"29329","5/7/2012","Mon",0,64
"29330","5/7/2012","Mon",1,65
"29331","5/7/2012","Mon",2,70
"29332","5/7/2012","Mon",3,70
"29333","5/7/2012","Mon",4,72
"29334","5/7/2012","Mon",5,70
"29335","5/7/2012","Mon",6,78
"29336","5/7/2012","Mon",7,81
"29337","5/7/2012","Mon",8,76
"29338","5/7/2012","Mon",9,82
"29339","5/7/2012","Mon",10,84
"29340","5/7/2012","Mon",11,85
"29341","5/7/2012","Mon",12,81
"29342","5/7/2012","Mon",13,75
"29343","5/7/2012","Mon",14,76
"29344","5/7/2012","Mon",15,80
"29345","5/7/2012","Mon",16,72
"29346","5/7/2012","Mon",17,78
"29347","5/7/2012","Mon",18,83
"29348","5/7/2012","Mon",19,83
"29349","5/7/2012","Mon",20,76
"29350","5/7/2012","Mon",21,71
"29351","5/7/2012","Mon",22,67
"29352","5/7/2012","Mon",23,60
"29353","5/8/2012","Tue",0,65
"29354","5/8/2012","Tue",1,74
"29355","5/8/2012","Tue",2,76
"29356","5/8/2012","Tue",3,78
"29357","5/8/2012","Tue",4,71
"29358","5/8/2012","Tue",5,77
"29359","5/8/2012","Tue",6,82
"29360","5/8/2012","Tue",7,82
"29361","5/8/2012","Tue",8,77
"29362","5/8/2012","Tue",9,81
"29363","5/8/2012","Tue",10,81
"29364","5/8/2012","Tue",11,89
"29365","5/8/2012","Tue",12,83
"29366","5/8/2012","Tue",13,72
"29367","5/8/2012","Tue",14,73
"29368","5/8/2012","Tue",15,80
"29369","5/8/2012","Tue",16,80
"29370","5/8/2012","Tue",17,76
"29371","5/8/2012","Tue",18,84
"29372","5/8/2012","Tue",19,83
"29373","5/8/2012","Tue",20,81
"29374","5/8/2012","Tue",21,83
"29375","5/8/2012","Tue",22,72
"29376","5/8/2012","Tue",23,72
"29377","5/9/2012","Wed",0,62
"29378","5/9/2012","Wed",1,59
"29379","5/9/2012","Wed",2,57
"29380","5/9/2012","Wed",3,63
"29381","5/9/2012","Wed",4,68
"29382","5/9/2012","Wed",5,72
"29383","5/9/2012","Wed",6,71
"29384","5/9/2012","Wed",7,72
"29385","5/9/2012","Wed",8,73
"29386","5/9/2012","Wed",9,81
"29387","5/9/2012","Wed",10,86
"29388","5/9/2012","Wed",11,84
"29389","5/9/2012","Wed",12,77
"29390","5/9/2012","Wed",13,71
"29391","5/9/2012","Wed",14,72
"29392","5/9/2012","Wed",15,79
"29393","5/9/2012","Wed",16,78
"29394","5/9/2012","Wed",17,73
"29395","5/9/2012","Wed",18,81
"29396","5/9/2012","Wed",19,81
"29397","5/9/2012","Wed",20,80
"29398","5/9/2012","Wed",21,78
"29399","5/9/2012","Wed",22,76
"29400","5/9/2012","Wed",23,73
"29401","5/10/2012","Thu",0,73
"29402","5/10/2012","Thu",1,75
"29403","5/10/2012","Thu",2,76
"29404","5/10/2012","Thu",3,75
"29405","5/10/2012","Thu",4,74
"29406","5/10/2012","Thu",5,73
"29407","5/10/2012","Thu",6,74
"29408","5/10/2012","Thu",7,83
"29409","5/10/2012","Thu",8,87
"29410","5/10/2012","Thu",9,90
"29411","5/10/2012","Thu",10,86
"29412","5/10/2012","Thu",11,92
"29413","5/10/2012","Thu",12,86
"29414","5/10/2012","Thu",13,80
"29415","5/10/2012","Thu",14,75
"29416","5/10/2012","Thu",15,84
"29417","5/10/2012","Thu",16,77
"29418","5/10/2012","Thu",17,81
"29419","5/10/2012","Thu",18,80
"29420","5/10/2012","Thu",19,81
"29421","5/10/2012","Thu",20,74
"29422","5/10/2012","Thu",21,70
"29423","5/10/2012","Thu",22,66
"29424","5/10/2012","Thu",23,59
"29425","5/11/2012","Fri",0,56
"29426","5/11/2012","Fri",1,60
"29427","5/11/2012","Fri",2,61
"29428","5/11/2012","Fri",3,65
"29429","5/11/2012","Fri",4,63
"29430","5/11/2012","Fri",5,62
"29431","5/11/2012","Fri",6,63
"29432","5/11/2012","Fri",7,65
"29433","5/11/2012","Fri",8,63
"29434","5/11/2012","Fri",9,69
"29435","5/11/2012","Fri",10,72
"29436","5/11/2012","Fri",11,78
"29437","5/11/2012","Fri",12,74
"29438","5/11/2012","Fri",13,63
"29439","5/11/2012","Fri",14,68
"29440","5/11/2012","Fri",15,73
"29441","5/11/2012","Fri",16,70
"29442","5/11/2012","Fri",17,66
"29443","5/11/2012","Fri",18,65
"29444","5/11/2012","Fri",19,64
"29445","5/11/2012","Fri",20,59
"29446","5/11/2012","Fri",21,62
"29447","5/11/2012","Fri",22,57
"29448","5/11/2012","Fri",23,56
"29449","5/12/2012","Sat",0,46
"29450","5/12/2012","Sat",1,52
"29451","5/12/2012","Sat",2,49
"29452","5/12/2012","Sat",3,54
"29453","5/12/2012","Sat",4,54
"29454","5/12/2012","Sat",5,59
"29455","5/12/2012","Sat",6,62
"29456","5/12/2012","Sat",7,64
"29457","5/12/2012","Sat",8,63
"29458","5/12/2012","Sat",9,66
"29459","5/12/2012","Sat",10,69
"29460","5/12/2012","Sat",11,75
"29461","5/12/2012","Sat",12,73
"29462","5/12/2012","Sat",13,65
"29463","5/12/2012","Sat",14,64
"29464","5/12/2012","Sat",15,73
"29465","5/12/2012","Sat",16,67
"29466","5/12/2012","Sat",17,65
"29467","5/12/2012","Sat",18,66
"29468","5/12/2012","Sat",19,63
"29469","5/12/2012","Sat",20,59
"29470","5/12/2012","Sat",21,51
"29471","5/12/2012","Sat",22,47
"29472","5/12/2012","Sat",23,54
"29473","5/13/2012","Sun",0,60
"29474","5/13/2012","Sun",1,64
"29475","5/13/2012","Sun",2,62
"29476","5/13/2012","Sun",3,64
"29477","5/13/2012","Sun",4,68
"29478","5/13/2012","Sun",5,74
"29479","5/13/2012","Sun",6,73
"29480","5/13/2012","Sun",7,79
"29481","5/13/2012","Sun",8,80
"29482","5/13/2012","Sun",9,82
"29483","5/13/2012","Sun",10,89
"29484","5/13/2012","Sun",11,97
"29485","5/13/2012","Sun",12,87
"29486","5/13/2012","Sun",13,84
"29487","5/13/2012","Sun",14,77
"29488","5/13/2012","Sun",15,77
"29489","5/13/2012","Sun",16,76
"29490","5/13/2012","Sun",17,75
"29491","5/13/2012","Sun",18,74
"29492","5/13/2012","Sun",19,71
"29493","5/13/2012","Sun",20,70
"29494","5/13/2012","Sun",21,67
"29495","5/13/2012","Sun",22,56
"29496","5/13/2012","Sun",23,54
"29497","5/14/2012","Mon",0,63
"29498","5/14/2012","Mon",1,60
"29499","5/14/2012","Mon",2,58
"29500","5/14/2012","Mon",3,63
"29501","5/14/2012","Mon",4,67
"29502","5/14/2012","Mon",5,70
"29503","5/14/2012","Mon",6,75
"29504","5/14/2012","Mon",7,81
"29505","5/14/2012","Mon",8,83
"29506","5/14/2012","Mon",9,90
"29507","5/14/2012","Mon",10,97
"29508","5/14/2012","Mon",11,92
"29509","5/14/2012","Mon",12,82
"29510","5/14/2012","Mon",13,73
"29511","5/14/2012","Mon",14,72
"29512","5/14/2012","Mon",15,73
"29513","5/14/2012","Mon",16,72
"29514","5/14/2012","Mon",17,78
"29515","5/14/2012","Mon",18,73
"29516","5/14/2012","Mon",19,80
"29517","5/14/2012","Mon",20,74
"29518","5/14/2012","Mon",21,70
"29519","5/14/2012","Mon",22,66
"29520","5/14/2012","Mon",23,60
"29521","5/15/2012","Tue",0,67
"29522","5/15/2012","Tue",1,71
"29523","5/15/2012","Tue",2,68
"29524","5/15/2012","Tue",3,67
"29525","5/15/2012","Tue",4,71
